,run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.lr,metrics.final_epoch,metrics.best_epoch,metrics.val_loss,metrics.loss,metrics.min_val_loss,metrics.min_loss,params.max_queue_size,params.steps_per_epoch,params.opt_beta_2,params.opt_amsgrad,params.fit_kwds.learning_rate,params.fit_kwds.lr_patience,params.opt_learning_rate,params.validation_freq,params.model_kwds.distribution_kwds.base_distribution_kwds.concentration1,params.results_path,params.validation_split,params.patience,params.batch_size,params.model_kwds.distribution_kwds.base_distribution_kwds.concentration0,params.model_kwds.distribution_kwds.shift,params.model_kwds.distribution_kwds.base_distribution_kwds.distribution_type,params.min_delta,params.monitor,params.class_weight,params.sample_weight,params.workers,params.dataset_kwds.dataset_name,params.opt_decay,params.shuffle,params.validation_steps,params.plot_data,params.fit_kwds.reduce_lr_on_plateau,params.use_multiprocessing,params.model_kwds.distribution_kwds.clip_to_bernstein_domain,params.model_kwds.parameter_kwds.activation,params.opt_name,params.validation_batch_size,params.model_kwds.distribution_kwds.scale,params.fit_kwds.epochs,params.fit_kwds.monitor,params.epochs,params.fit_kwds.verbose,params.model_kwds.distribution,params.fit_kwds.batch_size,params.after_fit_hook,params.initial_epoch,params.run_name,params.baseline,params.seed,params.opt_epsilon,params.opt_beta_1,params.model_kwds.distribution_kwds.allow_flexible_bounds,params.model_kwds.distribution_kwds.smooth_bounds,params.experiment_name,params.model_kwds.distribution_kwds.high,params.fit_kwds.early_stopping,params.model_kwds.parameter_kwds.hidden_units,params.model_kwds.distribution_kwds.low,params.restore_best_weights,params.model_kwds.distribution_kwds.order,params.log_file,params.model_kwds.parameter_kwds.conditional,params.model_kwds.parameter_kwds.dtype,tags.mlflow.source.type,tags.mlflow.source.name,tags.mlflow.runName,tags.mlflow.user,tags.mlflow.source.git.commit,params.model_kwds.base_distribution_kwds.shift,params.model_kwds.base_distribution_kwds.clip_to_bernstein_domain,params.dataset_kwds.factor,params.model_kwds.base_parameter_kwds.conditional,params.model_kwds.base_distribution_kwds.order,params.model_kwds.base_checkpoint_path,params.model_kwds.parameter_kwds.batch_norm,params.model_kwds.base_distribution_kwds.allow_flexible_bounds,params.model_kwds.freeze_base_model,params.model_kwds.base_distribution_kwds.low,params.model_kwds.base_distribution_kwds.scale,params.model_kwds.base_parameter_kwds.dtype,params.model_kwds.distribution_kwds.coupling_layers,params.fit_kwds.validation_split,params.dataset_kwds.noise,params.dataset_kwds.n_samples,params.model_kwds.base_distribution,params.model_kwds.base_distribution_kwds.high,params.model_kwds.base_distribution_kwds.smooth_bounds,params.dataset_kwds.scale,params.fit_kwds.loss,params.model_kwds.parameter_kwds.x0_kwds.batch_norm,params.model_kwds.parameter_kwds.x0_kwds.kernel_initializer,params.model_kwds.parameter_kwds.x0_kwds.hidden_units,params.model_kwds.parameter_kwds.x0_kwds.activation,params.model_kwds.parameter_kwds.made_kwds.activation,params.model_kwds.parameter_kwds.x0_kwds.bias_initializer,params.model_kwds.parameter_kwds.made_kwds.hidden_units,metrics.restored_epoch,metrics.stopped_epoch,params.model_kwds.distribution_kwds,tags.mlflow.log-model.history,experiment_name
52,09201cbefa9241b2b6c805aa857cff63,433784438971719645,FINISHED,file:///mlruns/433784438971719645/09201cbefa9241b2b6c805aa857cff63/artifacts,2023-09-19 22:28:02.360000+00:00,2023-09-20 06:19:01.632000+00:00,9.99999901978299e-05,4773.0,3272.0,-1.3958916664123535,-1.533424735069275,-1.4174456596374512,-1.4861751794815063,10,None,0.999,False,0.01,500,0.01,1,,results/unconditional_hybrid_coupling_bernstein_flow_moons/,0.1,1500,512,,,,0,val_loss,None,None,1,moons,0.0,True,None,,True,False,,relu,Adam,None,,10000,val_loss,10000,True,coupling_bernstein_flow,512,,0,unconditional_hybrid_coupling_bernstein_flow,None,1,1e-07,0.9,True,True,unconditional-hybrid-moons,1,True,"[16, 16]",0,True,100,results/unconditional_hybrid_coupling_bernstein_flow_moons/train.log,,,LOCAL,scripts/train.py,unconditional_hybrid_coupling_bernstein_flow,julian,cdd2a75569c169e965400d09ee30c76ebb6d283b,,,,False,50,False,False,True,False,-3,,float32,1,0.1,0.05,2000,bernstein_flow,3,True,True,<function main.<locals>.<lambda> at 0x7f4d890c18b0>,,,,,,,,,,,,unconditional-hybrid-moons
51,e71317d65e644f5dbef9f5772eba035c,433784438971719645,FINISHED,file:///mlruns/433784438971719645/e71317d65e644f5dbef9f5772eba035c/artifacts,2023-09-19 22:28:10.387000+00:00,2023-09-20 06:19:36.230000+00:00,9.99999901978299e-05,4773.0,3272.0,-1.3958916664123535,-1.533424735069275,-1.4174456596374512,-1.4861751794815063,10,None,0.999,False,0.01,500,0.01,1,,results/unconditional_hybrid_coupling_bernstein_flow_moons/,0.1,1500,512,,,,0,val_loss,None,None,1,moons,0.0,True,None,,True,False,,relu,Adam,None,,10000,val_loss,10000,True,coupling_bernstein_flow,512,,0,unconditional_hybrid_coupling_bernstein_flow,None,1,1e-07,0.9,True,True,unconditional-hybrid-moons,1,True,"[16, 16]",0,True,100,results/unconditional_hybrid_coupling_bernstein_flow_moons/train.log,,,LOCAL,scripts/train.py,unconditional_hybrid_coupling_bernstein_flow,julian,cdd2a75569c169e965400d09ee30c76ebb6d283b,,,,False,50,False,False,True,False,-3,,float32,1,0.1,0.05,2000,bernstein_flow,3,True,True,<function main.<locals>.<lambda> at 0x7f666b0e58b0>,,,,,,,,,,,,unconditional-hybrid-moons
67,a039c119573a45579728b7ea8b6a5c39,433784438971719645,FINISHED,file:///mlruns/433784438971719645/a039c119573a45579728b7ea8b6a5c39/artifacts,2023-09-19 22:20:26.380000+00:00,2023-09-20 06:07:24.856000+00:00,9.99999901978299e-05,4773.0,3272.0,-1.3958916664123535,-1.533424735069275,-1.4174456596374512,-1.4861751794815063,10,None,0.999,False,0.01,500,0.01,1,,results/unconditional_hybrid_coupling_bernstein_flow_moons/,0.1,1500,512,,,,0,val_loss,None,None,1,moons,0.0,True,None,,True,False,,relu,Adam,None,,10000,val_loss,10000,True,coupling_bernstein_flow,512,,0,unconditional_hybrid_coupling_bernstein_flow,None,1,1e-07,0.9,True,True,unconditional-hybrid-moons,1,True,"[16, 16]",0,True,100,results/unconditional_hybrid_coupling_bernstein_flow_moons/train.log,,,LOCAL,scripts/train.py,unconditional_hybrid_coupling_bernstein_flow,julian,cdd2a75569c169e965400d09ee30c76ebb6d283b,,,,False,50,False,False,True,False,-3,,float32,1,0.1,0.05,2000,bernstein_flow,3,True,True,<function main.<locals>.<lambda> at 0x7fec780c28b0>,,,,,,,,,,,,unconditional-hybrid-moons
128,71fc09d01eba4e7ba1cc9da2fa22c806,433784438971719645,FINISHED,file:///mlruns/433784438971719645/71fc09d01eba4e7ba1cc9da2fa22c806/artifacts,2023-09-19 21:29:47.500000+00:00,2023-09-20 04:48:20.760000+00:00,9.99999901978299e-05,4773.0,3272.0,-1.3958916664123535,-1.533424735069275,-1.4174456596374512,-1.4861751794815063,10,None,0.999,False,0.01,500,0.01,1,,results/unconditional_hybrid_coupling_bernstein_flow_moons/,0.1,1500,512,,,,0,val_loss,None,None,1,moons,0.0,True,None,,True,False,,relu,Adam,None,,10000,val_loss,10000,True,coupling_bernstein_flow,512,,0,unconditional_hybrid_coupling_bernstein_flow,None,1,1e-07,0.9,True,True,unconditional-hybrid-moons,1,True,"[16, 16]",0,True,100,results/unconditional_hybrid_coupling_bernstein_flow_moons/train.log,,,LOCAL,scripts/train.py,unconditional_hybrid_coupling_bernstein_flow,julian,cdd2a75569c169e965400d09ee30c76ebb6d283b,,,,False,50,False,False,True,False,-3,,float32,1,0.1,0.05,2000,bernstein_flow,3,True,True,<function main.<locals>.<lambda> at 0x7fef134c2940>,,,,,,,,,,,,unconditional-hybrid-moons
174,e48a72d6f1704f16906340384264bdbe,433784438971719645,FINISHED,file:///mlruns/433784438971719645/e48a72d6f1704f16906340384264bdbe/artifacts,2023-09-19 21:20:35.630000+00:00,2023-09-20 04:25:40.136000+00:00,9.99999901978299e-05,4773.0,3272.0,-1.3958916664123535,-1.533424735069275,-1.4174456596374512,-1.4861751794815063,10,None,0.999,False,0.01,500,0.01,1,,results/unconditional_hybrid_coupling_bernstein_flow_moons/,0.1,1500,512,,,,0,val_loss,None,None,1,moons,0.0,True,None,,True,False,,relu,Adam,None,,10000,val_loss,10000,True,coupling_bernstein_flow,512,,0,unconditional_hybrid_coupling_bernstein_flow,None,1,1e-07,0.9,True,True,unconditional-hybrid-moons,1,True,"[16, 16]",0,True,100,results/unconditional_hybrid_coupling_bernstein_flow_moons/train.log,,,LOCAL,scripts/train.py,unconditional_hybrid_coupling_bernstein_flow,julian,cdd2a75569c169e965400d09ee30c76ebb6d283b,,,,False,50,False,False,True,False,-3,,float32,1,0.1,0.05,2000,bernstein_flow,3,True,True,<function main.<locals>.<lambda> at 0x7fd5962c38b0>,,,,,,,,,,,,unconditional-hybrid-moons
176,86f79e789bb847eeb2f864ade5a70877,433784438971719645,FINISHED,file:///mlruns/433784438971719645/86f79e789bb847eeb2f864ade5a70877/artifacts,2023-09-19 21:19:58.299000+00:00,2023-09-20 04:35:34.240000+00:00,9.99999901978299e-05,4773.0,3272.0,-1.3958916664123535,-1.533424735069275,-1.4174456596374512,-1.4861751794815063,10,None,0.999,False,0.01,500,0.01,1,,results/unconditional_hybrid_coupling_bernstein_flow_moons/,0.1,1500,512,,,,0,val_loss,None,None,1,moons,0.0,True,None,,True,False,,relu,Adam,None,,10000,val_loss,10000,True,coupling_bernstein_flow,512,,0,unconditional_hybrid_coupling_bernstein_flow,None,1,1e-07,0.9,True,True,unconditional-hybrid-moons,1,True,"[16, 16]",0,True,100,results/unconditional_hybrid_coupling_bernstein_flow_moons/train.log,,,LOCAL,scripts/train.py,unconditional_hybrid_coupling_bernstein_flow,julian,cdd2a75569c169e965400d09ee30c76ebb6d283b,,,,False,50,False,False,True,False,-3,,float32,1,0.1,0.05,2000,bernstein_flow,3,True,True,<function main.<locals>.<lambda> at 0x7f62e48c18b0>,,,,,,,,,,,,unconditional-hybrid-moons
14,8863f7159bec4f10be794c00adcc0c22,433784438971719645,FINISHED,file:///mlruns/433784438971719645/8863f7159bec4f10be794c00adcc0c22/artifacts,2023-09-20 01:34:52.917000+00:00,2023-09-20 10:01:58.296000+00:00,9.99999901978299e-05,4773.0,3272.0,-1.3958916664123535,-1.533424735069275,-1.4174456596374512,-1.4861751794815063,10,None,0.999,False,0.01,500,0.01,1,,results/unconditional_hybrid_coupling_bernstein_flow_moons/,0.1,1500,512,,,,0,val_loss,None,None,1,moons,0.0,True,None,,True,False,,relu,Adam,None,,10000,val_loss,10000,True,coupling_bernstein_flow,512,,0,unconditional_hybrid_coupling_bernstein_flow,None,1,1e-07,0.9,True,True,unconditional-hybrid-moons,1,True,"[16, 16]",0,True,100,results/unconditional_hybrid_coupling_bernstein_flow_moons/train.log,,,LOCAL,scripts/train.py,unconditional_hybrid_coupling_bernstein_flow,julian,cdd2a75569c169e965400d09ee30c76ebb6d283b,,,,False,50,False,False,True,False,-3,,float32,1,0.1,0.05,2000,bernstein_flow,3,True,True,<function main.<locals>.<lambda> at 0x7f4741ac38b0>,,,,,,,,,,,,unconditional-hybrid-moons
12,0d70a1a977704e38bddab165dbe12f16,433784438971719645,FINISHED,file:///mlruns/433784438971719645/0d70a1a977704e38bddab165dbe12f16/artifacts,2023-09-20 02:31:13.454000+00:00,2023-09-20 11:04:13.639000+00:00,9.99999901978299e-05,4773.0,3272.0,-1.3958916664123535,-1.533424735069275,-1.4174456596374512,-1.4861751794815063,10,None,0.999,False,0.01,500,0.01,1,,results/unconditional_hybrid_coupling_bernstein_flow_moons/,0.1,1500,512,,,,0,val_loss,None,None,1,moons,0.0,True,None,,True,False,,relu,Adam,None,,10000,val_loss,10000,True,coupling_bernstein_flow,512,,0,unconditional_hybrid_coupling_bernstein_flow,None,1,1e-07,0.9,True,True,unconditional-hybrid-moons,1,True,"[16, 16]",0,True,100,results/unconditional_hybrid_coupling_bernstein_flow_moons/train.log,,,LOCAL,scripts/train.py,unconditional_hybrid_coupling_bernstein_flow,julian,cdd2a75569c169e965400d09ee30c76ebb6d283b,,,,False,50,False,False,True,False,-3,,float32,1,0.1,0.05,2000,bernstein_flow,3,True,True,<function main.<locals>.<lambda> at 0x7f75b98c28b0>,,,,,,,,,,,,unconditional-hybrid-moons
139,23a0102d593c4f6daffad5cc6ef5e4ee,433784438971719645,FINISHED,file:///mlruns/433784438971719645/23a0102d593c4f6daffad5cc6ef5e4ee/artifacts,2023-09-19 21:28:26.112000+00:00,2023-09-20 04:47:30.744000+00:00,9.99999901978299e-05,4773.0,3272.0,-1.3958916664123535,-1.533424735069275,-1.4174456596374512,-1.4861751794815063,10,None,0.999,False,0.01,500,0.01,1,,results/unconditional_hybrid_coupling_bernstein_flow_moons/,0.1,1500,512,,,,0,val_loss,None,None,1,moons,0.0,True,None,,True,False,,relu,Adam,None,,10000,val_loss,10000,True,coupling_bernstein_flow,512,,0,unconditional_hybrid_coupling_bernstein_flow,None,1,1e-07,0.9,True,True,unconditional-hybrid-moons,1,True,"[16, 16]",0,True,100,results/unconditional_hybrid_coupling_bernstein_flow_moons/train.log,,,LOCAL,scripts/train.py,unconditional_hybrid_coupling_bernstein_flow,julian,cdd2a75569c169e965400d09ee30c76ebb6d283b,,,,False,50,False,False,True,False,-3,,float32,1,0.1,0.05,2000,bernstein_flow,3,True,True,<function main.<locals>.<lambda> at 0x7fdbf12c28b0>,,,,,,,,,,,,unconditional-hybrid-moons
7,80c528d04d454d688589681e62a9986b,433784438971719645,FINISHED,file:///mlruns/433784438971719645/80c528d04d454d688589681e62a9986b/artifacts,2023-09-20 02:56:05.671000+00:00,2023-09-20 11:28:18.557000+00:00,9.99999901978299e-05,4773.0,3272.0,-1.3958916664123535,-1.533424735069275,-1.4174456596374512,-1.4861751794815063,10,None,0.999,False,0.01,500,0.01,1,,results/unconditional_hybrid_coupling_bernstein_flow_moons/,0.1,1500,512,,,,0,val_loss,None,None,1,moons,0.0,True,None,,True,False,,relu,Adam,None,,10000,val_loss,10000,True,coupling_bernstein_flow,512,,0,unconditional_hybrid_coupling_bernstein_flow,None,1,1e-07,0.9,True,True,unconditional-hybrid-moons,1,True,"[16, 16]",0,True,100,results/unconditional_hybrid_coupling_bernstein_flow_moons/train.log,,,LOCAL,scripts/train.py,unconditional_hybrid_coupling_bernstein_flow,julian,cdd2a75569c169e965400d09ee30c76ebb6d283b,,,,False,50,False,False,True,False,-3,,float32,1,0.1,0.05,2000,bernstein_flow,3,True,True,<function main.<locals>.<lambda> at 0x7fbc48cc1940>,,,,,,,,,,,,unconditional-hybrid-moons
125,28d4fa3c96774fa485d549228734fa35,433784438971719645,FINISHED,file:///mlruns/433784438971719645/28d4fa3c96774fa485d549228734fa35/artifacts,2023-09-19 21:32:08.319000+00:00,2023-09-20 04:48:13.179000+00:00,9.99999901978299e-05,4773.0,3272.0,-1.3958916664123535,-1.533424735069275,-1.4174456596374512,-1.4861751794815063,10,None,0.999,False,0.01,500,0.01,1,,results/unconditional_hybrid_coupling_bernstein_flow_moons/,0.1,1500,512,,,,0,val_loss,None,None,1,moons,0.0,True,None,,True,False,,relu,Adam,None,,10000,val_loss,10000,True,coupling_bernstein_flow,512,,0,unconditional_hybrid_coupling_bernstein_flow,None,1,1e-07,0.9,True,True,unconditional-hybrid-moons,1,True,"[16, 16]",0,True,100,results/unconditional_hybrid_coupling_bernstein_flow_moons/train.log,,,LOCAL,scripts/train.py,unconditional_hybrid_coupling_bernstein_flow,julian,cdd2a75569c169e965400d09ee30c76ebb6d283b,,,,False,50,False,False,True,False,-3,,float32,1,0.1,0.05,2000,bernstein_flow,3,True,True,<function main.<locals>.<lambda> at 0x7f6259cc28b0>,,,,,,,,,,,,unconditional-hybrid-moons
147,ef1d4c61dce0491b985fa99d9721acbf,433784438971719645,FINISHED,file:///mlruns/433784438971719645/ef1d4c61dce0491b985fa99d9721acbf/artifacts,2023-09-19 21:27:18.662000+00:00,2023-09-20 04:38:55.044000+00:00,9.99999901978299e-05,4773.0,3272.0,-1.3958916664123535,-1.533424735069275,-1.4174456596374512,-1.4861751794815063,10,None,0.999,False,0.01,500,0.01,1,,results/unconditional_hybrid_coupling_bernstein_flow_moons/,0.1,1500,512,,,,0,val_loss,None,None,1,moons,0.0,True,None,,True,False,,relu,Adam,None,,10000,val_loss,10000,True,coupling_bernstein_flow,512,,0,unconditional_hybrid_coupling_bernstein_flow,None,1,1e-07,0.9,True,True,unconditional-hybrid-moons,1,True,"[16, 16]",0,True,100,results/unconditional_hybrid_coupling_bernstein_flow_moons/train.log,,,LOCAL,scripts/train.py,unconditional_hybrid_coupling_bernstein_flow,julian,cdd2a75569c169e965400d09ee30c76ebb6d283b,,,,False,50,False,False,True,False,-3,,float32,1,0.1,0.05,2000,bernstein_flow,3,True,True,<function main.<locals>.<lambda> at 0x7f62c64c2940>,,,,,,,,,,,,unconditional-hybrid-moons
136,1c53623261804d29b42a878022528b5e,433784438971719645,FINISHED,file:///mlruns/433784438971719645/1c53623261804d29b42a878022528b5e/artifacts,2023-09-19 21:28:54.915000+00:00,2023-09-20 04:46:47.025000+00:00,9.99999901978299e-05,4773.0,3272.0,-1.3958916664123535,-1.533424735069275,-1.4174456596374512,-1.4861751794815063,10,None,0.999,False,0.01,500,0.01,1,,results/unconditional_hybrid_coupling_bernstein_flow_moons/,0.1,1500,512,,,,0,val_loss,None,None,1,moons,0.0,True,None,,True,False,,relu,Adam,None,,10000,val_loss,10000,True,coupling_bernstein_flow,512,,0,unconditional_hybrid_coupling_bernstein_flow,None,1,1e-07,0.9,True,True,unconditional-hybrid-moons,1,True,"[16, 16]",0,True,100,results/unconditional_hybrid_coupling_bernstein_flow_moons/train.log,,,LOCAL,scripts/train.py,unconditional_hybrid_coupling_bernstein_flow,julian,cdd2a75569c169e965400d09ee30c76ebb6d283b,,,,False,50,False,False,True,False,-3,,float32,1,0.1,0.05,2000,bernstein_flow,3,True,True,<function main.<locals>.<lambda> at 0x7fd3cfcc1940>,,,,,,,,,,,,unconditional-hybrid-moons
135,e00fbf3e4ed94d96baae348d6821715c,433784438971719645,FINISHED,file:///mlruns/433784438971719645/e00fbf3e4ed94d96baae348d6821715c/artifacts,2023-09-19 21:29:00.588000+00:00,2023-09-20 04:44:24.325000+00:00,9.99999901978299e-05,4773.0,3272.0,-1.3958916664123535,-1.533424735069275,-1.4174456596374512,-1.4861751794815063,10,None,0.999,False,0.01,500,0.01,1,,results/unconditional_hybrid_coupling_bernstein_flow_moons/,0.1,1500,512,,,,0,val_loss,None,None,1,moons,0.0,True,None,,True,False,,relu,Adam,None,,10000,val_loss,10000,True,coupling_bernstein_flow,512,,0,unconditional_hybrid_coupling_bernstein_flow,None,1,1e-07,0.9,True,True,unconditional-hybrid-moons,1,True,"[16, 16]",0,True,100,results/unconditional_hybrid_coupling_bernstein_flow_moons/train.log,,,LOCAL,scripts/train.py,unconditional_hybrid_coupling_bernstein_flow,julian,cdd2a75569c169e965400d09ee30c76ebb6d283b,,,,False,50,False,False,True,False,-3,,float32,1,0.1,0.05,2000,bernstein_flow,3,True,True,<function main.<locals>.<lambda> at 0x7f5194ec28b0>,,,,,,,,,,,,unconditional-hybrid-moons
134,2ce91036b2a84bb2ba8e6cdc1bb7dfa1,433784438971719645,FINISHED,file:///mlruns/433784438971719645/2ce91036b2a84bb2ba8e6cdc1bb7dfa1/artifacts,2023-09-19 21:29:02.629000+00:00,2023-09-20 04:50:04.005000+00:00,9.99999901978299e-05,4773.0,3272.0,-1.3958916664123535,-1.533424735069275,-1.4174456596374512,-1.4861751794815063,10,None,0.999,False,0.01,500,0.01,1,,results/unconditional_hybrid_coupling_bernstein_flow_moons/,0.1,1500,512,,,,0,val_loss,None,None,1,moons,0.0,True,None,,True,False,,relu,Adam,None,,10000,val_loss,10000,True,coupling_bernstein_flow,512,,0,unconditional_hybrid_coupling_bernstein_flow,None,1,1e-07,0.9,True,True,unconditional-hybrid-moons,1,True,"[16, 16]",0,True,100,results/unconditional_hybrid_coupling_bernstein_flow_moons/train.log,,,LOCAL,scripts/train.py,unconditional_hybrid_coupling_bernstein_flow,julian,cdd2a75569c169e965400d09ee30c76ebb6d283b,,,,False,50,False,False,True,False,-3,,float32,1,0.1,0.05,2000,bernstein_flow,3,True,True,<function main.<locals>.<lambda> at 0x7fd9414c2940>,,,,,,,,,,,,unconditional-hybrid-moons
132,1d8732bea1394c9684daf325d0f0af6a,433784438971719645,FINISHED,file:///mlruns/433784438971719645/1d8732bea1394c9684daf325d0f0af6a/artifacts,2023-09-19 21:29:24.557000+00:00,2023-09-20 04:43:23.463000+00:00,9.99999901978299e-05,4773.0,3272.0,-1.3958916664123535,-1.533424735069275,-1.4174456596374512,-1.4861751794815063,10,None,0.999,False,0.01,500,0.01,1,,results/unconditional_hybrid_coupling_bernstein_flow_moons/,0.1,1500,512,,,,0,val_loss,None,None,1,moons,0.0,True,None,,True,False,,relu,Adam,None,,10000,val_loss,10000,True,coupling_bernstein_flow,512,,0,unconditional_hybrid_coupling_bernstein_flow,None,1,1e-07,0.9,True,True,unconditional-hybrid-moons,1,True,"[16, 16]",0,True,100,results/unconditional_hybrid_coupling_bernstein_flow_moons/train.log,,,LOCAL,scripts/train.py,unconditional_hybrid_coupling_bernstein_flow,julian,cdd2a75569c169e965400d09ee30c76ebb6d283b,,,,False,50,False,False,True,False,-3,,float32,1,0.1,0.05,2000,bernstein_flow,3,True,True,<function main.<locals>.<lambda> at 0x7fa6fe6c2940>,,,,,,,,,,,,unconditional-hybrid-moons
131,420d735912204f47bc51d04ce21942d3,433784438971719645,FINISHED,file:///mlruns/433784438971719645/420d735912204f47bc51d04ce21942d3/artifacts,2023-09-19 21:29:31.260000+00:00,2023-09-20 04:44:44.383000+00:00,9.99999901978299e-05,4773.0,3272.0,-1.3958916664123535,-1.533424735069275,-1.4174456596374512,-1.4861751794815063,10,None,0.999,False,0.01,500,0.01,1,,results/unconditional_hybrid_coupling_bernstein_flow_moons/,0.1,1500,512,,,,0,val_loss,None,None,1,moons,0.0,True,None,,True,False,,relu,Adam,None,,10000,val_loss,10000,True,coupling_bernstein_flow,512,,0,unconditional_hybrid_coupling_bernstein_flow,None,1,1e-07,0.9,True,True,unconditional-hybrid-moons,1,True,"[16, 16]",0,True,100,results/unconditional_hybrid_coupling_bernstein_flow_moons/train.log,,,LOCAL,scripts/train.py,unconditional_hybrid_coupling_bernstein_flow,julian,cdd2a75569c169e965400d09ee30c76ebb6d283b,,,,False,50,False,False,True,False,-3,,float32,1,0.1,0.05,2000,bernstein_flow,3,True,True,<function main.<locals>.<lambda> at 0x7f0bb52c1940>,,,,,,,,,,,,unconditional-hybrid-moons
83,07dec4ea03b24aaf85bd67ff34b321df,433784438971719645,FINISHED,file:///mlruns/433784438971719645/07dec4ea03b24aaf85bd67ff34b321df/artifacts,2023-09-19 22:08:47.111000+00:00,2023-09-20 05:50:28.534000+00:00,9.99999901978299e-05,4773.0,3272.0,-1.3958916664123535,-1.533424735069275,-1.4174456596374512,-1.4861751794815063,10,None,0.999,False,0.01,500,0.01,1,,results/unconditional_hybrid_coupling_bernstein_flow_moons/,0.1,1500,512,,,,0,val_loss,None,None,1,moons,0.0,True,None,,True,False,,relu,Adam,None,,10000,val_loss,10000,True,coupling_bernstein_flow,512,,0,unconditional_hybrid_coupling_bernstein_flow,None,1,1e-07,0.9,True,True,unconditional-hybrid-moons,1,True,"[16, 16]",0,True,100,results/unconditional_hybrid_coupling_bernstein_flow_moons/train.log,,,LOCAL,scripts/train.py,unconditional_hybrid_coupling_bernstein_flow,julian,cdd2a75569c169e965400d09ee30c76ebb6d283b,,,,False,50,False,False,True,False,-3,,float32,1,0.1,0.05,2000,bernstein_flow,3,True,True,<function main.<locals>.<lambda> at 0x7f18908c2940>,,,,,,,,,,,,unconditional-hybrid-moons
80,5e9d1b9df1ca45ea9932010a240d254f,433784438971719645,FINISHED,file:///mlruns/433784438971719645/5e9d1b9df1ca45ea9932010a240d254f/artifacts,2023-09-19 22:10:47.189000+00:00,2023-09-20 05:49:24.996000+00:00,9.99999901978299e-05,4773.0,3272.0,-1.3958916664123535,-1.533424735069275,-1.4174456596374512,-1.4861751794815063,10,None,0.999,False,0.01,500,0.01,1,,results/unconditional_hybrid_coupling_bernstein_flow_moons/,0.1,1500,512,,,,0,val_loss,None,None,1,moons,0.0,True,None,,True,False,,relu,Adam,None,,10000,val_loss,10000,True,coupling_bernstein_flow,512,,0,unconditional_hybrid_coupling_bernstein_flow,None,1,1e-07,0.9,True,True,unconditional-hybrid-moons,1,True,"[16, 16]",0,True,100,results/unconditional_hybrid_coupling_bernstein_flow_moons/train.log,,,LOCAL,scripts/train.py,unconditional_hybrid_coupling_bernstein_flow,julian,cdd2a75569c169e965400d09ee30c76ebb6d283b,,,,False,50,False,False,True,False,-3,,float32,1,0.1,0.05,2000,bernstein_flow,3,True,True,<function main.<locals>.<lambda> at 0x7fdcbcac18b0>,,,,,,,,,,,,unconditional-hybrid-moons
79,e725157fee394d12ae0df77410447c71,433784438971719645,FINISHED,file:///mlruns/433784438971719645/e725157fee394d12ae0df77410447c71/artifacts,2023-09-19 22:11:58.402000+00:00,2023-09-20 05:55:17.892000+00:00,9.99999901978299e-05,4773.0,3272.0,-1.3958916664123535,-1.533424735069275,-1.4174456596374512,-1.4861751794815063,10,None,0.999,False,0.01,500,0.01,1,,results/unconditional_hybrid_coupling_bernstein_flow_moons/,0.1,1500,512,,,,0,val_loss,None,None,1,moons,0.0,True,None,,True,False,,relu,Adam,None,,10000,val_loss,10000,True,coupling_bernstein_flow,512,,0,unconditional_hybrid_coupling_bernstein_flow,None,1,1e-07,0.9,True,True,unconditional-hybrid-moons,1,True,"[16, 16]",0,True,100,results/unconditional_hybrid_coupling_bernstein_flow_moons/train.log,,,LOCAL,scripts/train.py,unconditional_hybrid_coupling_bernstein_flow,julian,cdd2a75569c169e965400d09ee30c76ebb6d283b,,,,False,50,False,False,True,False,-3,,float32,1,0.1,0.05,2000,bernstein_flow,3,True,True,<function main.<locals>.<lambda> at 0x7f87224c28b0>,,,,,,,,,,,,unconditional-hybrid-moons
78,70ae71f261f647928384e89c554f8020,433784438971719645,FINISHED,file:///mlruns/433784438971719645/70ae71f261f647928384e89c554f8020/artifacts,2023-09-19 22:14:00.587000+00:00,2023-09-20 06:00:34.952000+00:00,9.99999901978299e-05,4773.0,3272.0,-1.3958916664123535,-1.533424735069275,-1.4174456596374512,-1.4861751794815063,10,None,0.999,False,0.01,500,0.01,1,,results/unconditional_hybrid_coupling_bernstein_flow_moons/,0.1,1500,512,,,,0,val_loss,None,None,1,moons,0.0,True,None,,True,False,,relu,Adam,None,,10000,val_loss,10000,True,coupling_bernstein_flow,512,,0,unconditional_hybrid_coupling_bernstein_flow,None,1,1e-07,0.9,True,True,unconditional-hybrid-moons,1,True,"[16, 16]",0,True,100,results/unconditional_hybrid_coupling_bernstein_flow_moons/train.log,,,LOCAL,scripts/train.py,unconditional_hybrid_coupling_bernstein_flow,julian,cdd2a75569c169e965400d09ee30c76ebb6d283b,,,,False,50,False,False,True,False,-3,,float32,1,0.1,0.05,2000,bernstein_flow,3,True,True,<function main.<locals>.<lambda> at 0x7fe82d6c18b0>,,,,,,,,,,,,unconditional-hybrid-moons
